tracking_id,datetime,windmill_generated_power(kW/h)
WM_8317,2019-01-05 16:23:20,7.177361057773346
WM_37997,2019-09-06 02:13:20,6.620723447387448
WM_27496,2019-06-18 06:33:20,5.464866619508958
WM_35835,2019-08-20 00:13:20,5.582033435490757
WM_25495,2019-06-02 18:53:20,4.237306968266986
WM_6754,2018-12-25 15:03:20,13.096779152890555
WM_8914,2019-01-09 23:03:20,3.614461954834292
WM_3385,2018-11-28 15:43:20,2.8539328880074204
WM_22206,2019-05-08 22:13:20,4.15178267209757
WM_18913,2019-04-03 21:33:20,3.287536276682836
WM_19326,2019-04-07 06:03:20,3.170803233263495
WM_23644,2019-05-19 04:13:20,6.3397992088673325
WM_9260,2019-01-12 09:23:20,2.6456926093609217
WM_10714,2019-01-23 06:13:20,9.445428851663069
WM_16480,2019-03-09 07:23:20,7.892367729058825
WM_16011,2019-03-05 21:43:20,5.774451790515433
WM_5670,2018-12-17 13:03:20,6.5388128320363
WM_10261,2019-01-19 17:43:20,12.88657320042225
WM_13790,2019-02-15 14:33:20,8.852114577734055
WM_9508,2019-01-14 03:33:20,6.9486693286402
WM_22379,2019-05-10 04:13:20,2.922111613137299
WM_3630,2018-11-30 09:33:20,8.559933350544917
WM_10125,2019-01-18 18:13:20,11.417212605251173
WM_3133,2018-11-26 20:53:20,5.162208044788081
WM_18004,2019-03-23 21:13:20,5.646023856416498
WM_33780,2019-08-04 23:43:20,7.55750019174489
WM_9635,2019-01-15 01:43:20,9.411279586515446
WM_2136,2018-11-16 08:53:20,9.336281700041127
WM_34206,2019-08-08 00:53:20,6.180608249208888
WM_26358,2019-06-09 23:23:20,6.228532576022725
WM_40254,2019-09-23 01:13:20,7.41853979632436
WM_2076,2018-11-15 22:33:20,3.17993838229845
WM_16588,2019-03-11 17:33:20,5.3167554891742626
WM_9829,2019-01-16 12:13:20,7.801471829128236
WM_22649,2019-05-12 03:13:20,4.880961333289739
WM_22220,2019-05-09 00:33:20,3.7064810238306087
WM_18785,2019-03-31 16:03:20,4.174598974618763
WM_6446,2018-12-23 10:53:20,10.363220605160494
WM_29059,2019-06-29 17:53:20,6.963456124244373
WM_19253,2019-04-06 14:53:20,3.1060999791577175
WM_37900,2019-09-05 10:03:20,4.639162467540135
WM_25225,2019-05-31 13:13:20,3.971127253251691
WM_15766,2019-03-04 01:13:20,7.699326384101995
WM_34279,2019-08-08 13:13:20,2.5694914925646164
WM_9194,2019-01-11 22:13:20,7.28081249452551
WM_23326,2019-05-16 22:23:20,7.803443976957798
WM_23542,2019-05-18 10:33:20,3.5867687054739963
WM_12718,2019-02-07 15:33:20,6.411491341390028
WM_4399,2018-12-06 08:53:20,5.404563950346417
WM_23700,2019-05-19 13:33:20,5.500154544901328
WM_29570,2019-07-03 09:13:20,3.1787118867226916
WM_28486,2019-06-25 13:13:20,5.973647729173268
WM_36744,2019-08-26 08:43:20,2.5866588746416794
WM_10169,2019-01-19 02:03:20,10.667563494026334
WM_13102,2019-02-10 10:43:20,6.47213288830245
WM_18420,2019-03-27 00:33:20,3.5431897596348425
WM_11345,2019-01-28 22:43:20,12.667402806618474
WM_20937,2019-04-29 07:33:20,1.7578112224480635
WM_19732,2019-04-16 18:43:20,2.450604661591685
WM_30163,2019-07-07 14:53:20,2.4164671484704443
WM_31465,2019-07-16 23:33:20,7.567279628302161
WM_34020,2019-08-06 16:43:20,5.067628623902965
WM_37916,2019-09-05 12:43:20,3.4849402994328877
WM_25289,2019-06-01 01:33:20,3.6134518944966345
WM_10656,2019-01-22 19:33:20,11.02232085175391
WM_33961,2019-08-06 06:53:20,4.5922208696939775
WM_38983,2019-09-13 10:53:20,2.866681620521833
WM_29326,2019-07-01 15:43:20,6.555706554324803
WM_22058,2019-05-07 21:03:20,7.491759631502572
WM_23339,2019-05-17 00:33:20,7.498036615326566
WM_27964,2019-06-21 18:03:20,5.062984316294583
WM_5091,2018-12-11 09:13:20,8.013929928570343
WM_23620,2019-05-18 23:43:20,7.164780282500437
WM_36479,2019-08-24 12:13:20,4.993612617462045
WM_5455,2018-12-15 23:03:20,8.02952724343472
WM_33865,2019-08-05 14:23:20,7.683890144280999
WM_28900,2019-06-28 13:33:20,3.3483297670101195
WM_23540,2019-05-18 10:13:20,3.275276754876915
WM_7584,2018-12-31 11:43:20,10.468879879607229
WM_36381,2019-08-23 19:53:20,5.126569262320903
WM_15008,2019-02-25 02:23:20,10.814159933771442
WM_39618,2019-09-17 21:03:20,7.868508752207958
WM_7827,2019-01-02 04:53:20,8.211924557283405
WM_8199,2019-01-04 20:43:20,7.104936349630395
WM_38431,2019-09-09 02:33:20,7.425767665638301
WM_4590,2018-12-07 17:43:20,8.432186425324003
WM_35422,2019-08-17 03:13:20,4.994090242790162
WM_17249,2019-03-18 06:53:20,6.644962164670347
WM_18803,2019-04-01 11:53:20,2.3799789979592796
WM_21684,2019-05-05 06:33:20,4.308330984625235
WM_23629,2019-05-19 01:43:20,5.725536778695056
WM_27869,2019-06-21 01:53:20,5.783825887088075
WM_36402,2019-08-23 23:23:20,9.377957301764276
WM_3283,2018-11-27 22:23:20,3.4092346074371034
WM_15219,2019-02-26 14:33:20,10.70508514254204
WM_951,2018-11-07 09:03:20,3.5647576258517213
WM_19423,2019-04-07 22:23:20,6.282181840873378
WM_31350,2019-07-16 04:03:20,6.263835438070988
WM_21603,2019-05-04 16:53:20,4.224659328163081
WM_5135,2018-12-11 16:33:20,6.504128489812415
WM_13209,2019-02-11 05:13:20,7.020319542547692
WM_25607,2019-06-03 17:03:20,3.829540750226252
WM_16489,2019-03-09 09:53:20,6.567246336799606
WM_5693,2018-12-17 16:53:20,5.037708966157974
WM_21895,2019-05-06 17:53:20,5.125259342793908
WM_12507,2019-02-06 03:43:20,9.381577004633181
WM_14118,2019-02-17 23:23:20,4.577293168076359
WM_19475,2019-04-08 08:13:20,3.1709288088094145
WM_28476,2019-06-25 11:33:20,5.792282956407095
WM_25735,2019-06-05 08:13:20,4.599530528794616
WM_14038,2019-02-17 10:03:20,7.951749507663661
WM_6742,2018-12-25 13:03:20,10.828547242525667
WM_36701,2019-08-26 01:33:20,6.009903100555424
WM_11056,2019-01-25 16:13:20,13.483985535276787
WM_36288,2019-08-23 03:53:20,6.63071350714442
WM_13272,2019-02-11 16:53:20,5.787285788941731
WM_7058,2018-12-27 19:43:20,12.274777304096764
WM_30370,2019-07-09 05:33:20,5.283960448466428
WM_6469,2018-12-23 14:43:20,12.070280480912361
WM_22864,2019-05-13 17:03:20,4.11856496157537
WM_25148,2019-05-30 23:13:20,4.374542925482046
WM_18198,2019-03-25 09:03:20,3.0030690757033636
WM_10849,2019-01-24 05:23:20,11.190426924394297
WM_3926,2018-12-02 21:33:20,3.474403366615894
WM_5255,2018-12-12 15:03:20,9.081346535309775
WM_14329,2019-02-19 12:43:20,6.8726084740619315
WM_16383,2019-03-08 14:23:20,7.289364309652227
WM_10580,2019-01-22 05:53:20,7.47721793976412
WM_33182,2019-07-31 17:43:20,3.5363120173306863
WM_24480,2019-05-25 03:23:20,5.807422233811359
WM_15670,2019-03-01 18:43:20,12.91684095296777
WM_14649,2019-02-21 22:23:20,9.491812371764688
WM_5140,2018-12-11 17:23:20,5.847800664640769
WM_1159,2018-11-09 02:03:20,2.6859756615055015
WM_2555,2018-11-22 16:33:20,2.613962012551308
WM_24748,2019-05-27 19:23:20,5.985305095294244
WM_9617,2019-01-14 22:43:20,8.484774048955325
WM_13352,2019-02-12 06:43:20,9.16304832033743
WM_22245,2019-05-09 04:43:20,1.7964165910581797
WM_18952,2019-04-04 05:43:20,3.2195881412375726
WM_3759,2018-12-01 12:33:20,5.372611159889182
WM_33280,2019-08-01 10:53:20,2.7542666309326367
WM_29249,2019-07-01 02:43:20,4.83472481274373
WM_5877,2018-12-19 01:13:20,8.5693412843692
WM_27688,2019-06-19 19:03:20,4.1888770312620744
WM_23329,2019-05-16 22:53:20,7.303556793371183
WM_19710,2019-04-16 00:23:20,3.473755205157998
WM_811,2018-11-06 06:43:20,4.395236933701028
WM_34911,2019-08-13 00:13:20,6.614998578198396
WM_26510,2019-06-11 00:53:20,5.23031930190458
WM_37056,2019-08-28 13:03:20,3.17250939187957
WM_29373,2019-07-01 23:43:20,8.763085430247235
WM_39014,2019-09-13 16:03:20,2.4766038079431305
WM_35453,2019-08-17 08:23:20,5.073133522666644
WM_36087,2019-08-21 18:13:20,4.62486606984163
WM_36999,2019-08-28 03:33:20,3.128745209852219
WM_17478,2019-03-19 23:43:20,7.44495360632117
WM_849,2018-11-06 13:43:20,3.2412390664040607
WM_18812,2019-04-01 13:23:20,2.3148305515722165
WM_24092,2019-05-22 06:53:20,4.079945444019561
WM_28983,2019-06-29 04:43:20,5.049213386541321
WM_27400,2019-06-17 13:53:20,4.68828409474413
WM_32614,2019-07-27 06:03:20,6.656814039682646
WM_15065,2019-02-25 12:53:20,9.581175868237793
WM_30600,2019-07-10 20:03:20,5.011277321875865
WM_762,2018-11-05 22:33:20,3.019259470220911
WM_26413,2019-06-10 08:33:20,3.6738058468188655
WM_25467,2019-06-02 13:53:20,3.5413479004335984
WM_2771,2018-11-24 05:53:20,6.8628027678092325
WM_35364,2019-08-16 17:33:20,6.210460408273485
WM_39420,2019-09-16 12:03:20,3.441601203667337
WM_39991,2019-09-21 05:23:20,5.6081068148209186
WM_34422,2019-08-09 13:23:20,2.632652642774354
WM_33518,2019-08-03 03:03:20,5.02901481399725
WM_8525,2019-01-07 04:23:20,9.913512816770547
WM_5621,2018-12-17 04:03:20,7.810587831862553
WM_35359,2019-08-16 16:43:20,5.241019381634692
WM_36285,2019-08-23 03:23:20,7.711092975573332
WM_13613,2019-02-14 04:43:20,8.663553353555976
WM_28019,2019-06-22 04:03:20,6.191709112723015
WM_28763,2019-06-27 12:53:20,2.5211563696168224
WM_4297,2018-12-05 13:23:20,8.012340542437764
WM_25231,2019-05-31 14:23:20,3.891985951797221
WM_30763,2019-07-12 00:43:20,8.684403721519034
WM_30850,2019-07-12 15:13:20,8.063862910326165
WM_1841,2018-11-14 06:23:20,3.5510131601964123
WM_35181,2019-08-14 21:13:20,8.657267764171252
WM_21100,2019-04-30 10:43:20,2.6231117949516904
WM_34377,2019-08-09 05:43:20,4.769293961626933
WM_12208,2019-02-04 01:03:20,10.172533545778732
WM_38604,2019-09-10 11:53:20,3.3162770699523
WM_13154,2019-02-10 19:23:20,2.407621691522149
WM_5110,2018-12-11 12:23:20,10.774740890855297
WM_36021,2019-08-21 07:13:20,3.9517940931716247
WM_30137,2019-07-07 10:23:20,2.3824391137255643
WM_4644,2018-12-08 02:53:20,9.092360662294903
WM_28693,2019-06-27 01:03:20,7.700892743202289
WM_39978,2019-09-21 03:13:20,5.919920406729794
WM_10075,2019-01-18 09:43:20,10.481611325046124
WM_36040,2019-08-21 10:23:20,3.3315800883087654
WM_20067,2019-04-20 18:43:20,2.5991848265936555
WM_35590,2019-08-18 07:13:20,4.859721675783914
WM_27541,2019-06-18 14:13:20,4.500765063659419
WM_3356,2018-11-28 10:53:20,5.749395526040261
WM_24729,2019-05-27 16:13:20,6.117638701562551
WM_36900,2019-08-27 11:03:20,3.134818602495502
WM_10433,2019-01-20 22:43:20,9.341469092738407
WM_39664,2019-09-18 04:43:20,4.8828519119008025
WM_33188,2019-07-31 18:53:20,4.980865983902021
WM_38793,2019-09-11 19:23:20,5.074620082395572
WM_20492,2019-04-26 02:53:20,5.589990980679399
WM_30070,2019-07-06 23:03:20,5.423296361182897
WM_9580,2019-01-14 16:33:20,8.699759512576037
WM_25651,2019-06-04 02:13:20,3.498034614222316
WM_29782,2019-07-04 21:13:20,7.753731265131172
WM_2633,2018-11-23 06:03:20,9.341765755952819
WM_19126,2019-04-05 15:53:20,3.1121861692642026
WM_33920,2019-08-05 23:43:20,7.029483132488171
WM_15615,2019-03-01 09:23:20,9.54041851925603
WM_29008,2019-06-29 09:13:20,4.836764670860054
WM_26706,2019-06-12 11:13:20,5.439445065858337
WM_36139,2019-08-22 02:53:20,7.521110263532509
WM_949,2018-11-07 08:43:20,3.353294121305886
WM_30979,2019-07-13 13:03:20,5.619113904954905
WM_30202,2019-07-07 21:43:20,7.655509002529762
WM_1306,2018-11-10 09:43:20,5.289777984077431
WM_28576,2019-06-26 04:53:20,5.866310589573874
WM_16086,2019-03-06 11:33:20,8.446913325653448
WM_15079,2019-02-25 15:13:20,11.96905732052113
WM_28543,2019-06-25 23:13:20,7.830456702406534
WM_4869,2018-12-09 17:33:20,6.414491938231162
WM_2730,2018-11-23 22:53:20,1.9619981306932353
WM_24412,2019-05-24 13:33:20,4.265105737186711
WM_23124,2019-05-15 12:43:20,6.143964728085876
WM_12369,2019-02-05 04:13:20,10.058608926972381
WM_37220,2019-08-31 16:43:20,4.5393328339601515
WM_7064,2018-12-27 20:43:20,10.262206348497557
WM_32804,2019-07-29 00:53:20,8.697340282495405
WM_13892,2019-02-16 07:43:20,7.940186476938076
WM_2423,2018-11-21 17:23:20,2.9898515424218424
WM_4292,2018-12-05 12:33:20,8.64724830833318
WM_14863,2019-02-23 17:03:20,7.649564282051312
WM_37691,2019-09-03 23:13:20,5.9149141168799
WM_29081,2019-06-29 21:43:20,7.92383246043181
WM_24585,2019-05-25 20:53:20,8.496306511875952
WM_37934,2019-09-05 15:43:20,4.0029058575760805
WM_33176,2019-07-31 16:43:20,3.094124922251833
WM_24022,2019-05-21 19:13:20,5.688397064455714
WM_8139,2019-01-04 10:43:20,6.635892597440086
WM_16437,2019-03-08 23:33:20,5.277583528031138
WM_24940,2019-05-29 06:53:20,4.325834962856804
WM_30142,2019-07-07 11:13:20,2.651365474721463
WM_19985,2019-04-19 08:23:20,2.9207551564678886
WM_12837,2019-02-08 11:53:20,8.043295970215286
WM_32053,2019-07-21 05:03:20,6.6840226260607265
WM_560,2018-11-02 04:13:20,4.180742698843223
WM_9526,2019-01-14 06:43:20,4.265899920926304
WM_30781,2019-07-12 03:43:20,6.216236986579562
WM_31641,2019-07-18 06:03:20,6.2053129863221015
WM_613,2018-11-04 17:03:20,3.30121654005927
WM_93,2018-10-29 12:33:20,8.94903159147448
WM_32655,2019-07-27 13:03:20,7.814800027332539
WM_13020,2019-02-09 19:03:20,3.665910076715002
WM_36514,2019-08-24 18:03:20,4.86223475812987
WM_23514,2019-05-18 05:53:20,5.2123796163799865
WM_31031,2019-07-13 21:43:20,7.480791575422269
WM_10813,2019-01-23 23:03:20,8.224600684746711
WM_8421,2019-01-06 10:23:20,8.967653025915913
WM_29856,2019-07-05 10:13:20,3.208889794238838
WM_7197,2018-12-28 18:53:20,12.802206260923564
WM_10431,2019-01-20 22:23:20,10.59218121409458
WM_30583,2019-07-10 17:13:20,3.6155516227826734
WM_6207,2018-12-21 08:13:20,10.005824176486621
WM_29085,2019-06-29 22:23:20,7.1125703125216875
WM_22303,2019-05-09 14:23:20,4.409656057830845
WM_13690,2019-02-14 17:43:20,6.170340021821858
WM_21369,2019-05-02 07:43:20,2.792344708467539
WM_30139,2019-07-07 10:43:20,2.591524197978569
WM_25858,2019-06-06 05:23:20,4.7437290781325805
WM_36033,2019-08-21 09:13:20,4.132058517442822
WM_2867,2018-11-24 21:53:20,4.344920709549194
WM_39693,2019-09-18 09:33:20,2.6501474576020887
WM_7894,2019-01-02 16:03:20,11.680026057113606
WM_6380,2018-12-22 17:33:20,9.548490759218485
WM_15262,2019-02-26 21:43:20,9.300617753906375
WM_15061,2019-02-25 12:13:20,9.137977711840698
WM_32795,2019-07-28 23:23:20,8.411241594553873
WM_21120,2019-04-30 14:03:20,2.4187547713042257
WM_21300,2019-05-01 20:13:20,4.29821756039193
WM_1608,2018-11-12 13:53:20,2.8545224240941494
WM_26582,2019-06-11 13:03:20,4.092694159945556
WM_10899,2019-01-24 13:43:20,8.898131752594937
WM_25461,2019-06-02 12:53:20,4.75230410349136
WM_9855,2019-01-16 17:03:20,8.672764430180827
WM_6054,2018-12-20 06:43:20,10.58294109439132
WM_13882,2019-02-16 05:53:20,8.095226306472464
WM_6449,2018-12-23 11:23:20,12.159160997651759
WM_26314,2019-06-09 15:33:20,8.015162628528323
WM_20858,2019-04-28 18:23:20,1.7287160881863919
WM_22684,2019-05-12 09:03:20,3.9860021523315736
WM_24415,2019-05-24 14:03:20,3.6261419466678078
WM_17113,2019-03-16 09:33:20,1.9491389654385671
WM_25483,2019-06-02 16:43:20,4.40336534715965
WM_3088,2018-11-26 13:23:20,5.110969798661344
WM_10532,2019-01-21 15:53:20,13.058547677420966
WM_6707,2018-12-25 07:13:20,9.460010638255076
WM_19404,2019-04-07 19:03:20,4.207960243858769
WM_17238,2019-03-18 05:03:20,4.393651335458533
WM_27206,2019-06-16 03:53:20,6.25077039494509
WM_5349,2018-12-15 04:53:20,4.444055277169568
WM_27880,2019-06-21 03:43:20,5.416943979671006
WM_21048,2019-04-30 02:03:20,3.1813310905127796
WM_25532,2019-06-03 02:13:20,4.187913117708443
WM_24605,2019-05-26 00:33:20,4.513865088371301
WM_25022,2019-05-29 20:43:20,5.787859071397974
WM_8753,2019-01-08 19:03:20,5.039033510009519
WM_35769,2019-08-19 13:13:20,3.2870625925407406
WM_8442,2019-01-06 14:03:20,8.655837697908005
WM_6941,2018-12-26 22:53:20,10.83577315316007
WM_301,2018-10-31 07:43:20,9.094697134215636
WM_18676,2019-03-28 22:03:20,4.289482458843508
WM_17441,2019-03-19 16:53:20,6.926731344891976
WM_12023,2019-02-02 18:03:20,10.559803277479741
WM_8351,2019-01-05 22:03:20,9.07126167250395
WM_25492,2019-06-02 18:23:20,4.04147412829833
WM_32147,2019-07-21 21:03:20,8.454896629728829
WM_22168,2019-05-08 15:33:20,4.342450423656419
WM_4076,2018-12-03 22:33:20,8.226012086775015
WM_36504,2019-08-24 16:23:20,3.3348309148449733
WM_33567,2019-08-03 11:43:20,5.12018054053764
WM_32191,2019-07-22 04:43:20,5.1168982526038
WM_6144,2018-12-20 21:43:20,11.927463200225233
WM_12533,2019-02-06 08:03:20,8.44647203351427
WM_1289,2018-11-10 06:53:20,2.731791563865641
WM_30664,2019-07-11 07:53:20,4.494818932099679
