tracking_id,datetime,windmill_generated_power(kW/h)
WM_19378,2019-04-07 14:43:20,4.062474930998606
WM_35176,2019-08-14 20:23:20,8.02728434096186
WM_39649,2019-09-18 02:13:20,5.924553396475462
WM_16624,2019-03-11 23:43:20,2.3311187234383457
WM_25236,2019-05-31 15:13:20,4.162629212258436
WM_30165,2019-07-07 15:13:20,2.4767299599411263
WM_11229,2019-01-26 21:13:20,11.29229037624093
WM_22495,2019-05-11 01:33:20,5.314907690830756
WM_1410,2018-11-11 03:43:20,2.7588231772486975
WM_3502,2018-11-29 11:23:20,3.1799300975320293
WM_11799,2019-02-01 03:53:20,9.388450746087797
WM_22334,2019-05-09 20:43:20,5.69333524658669
WM_37802,2019-09-04 17:43:20,3.409188414990216
WM_6663,2018-12-24 23:53:20,10.767231325239232
WM_29243,2019-07-01 01:43:20,5.4518603955572384
WM_5320,2018-12-14 23:53:20,7.095455853932228
WM_16550,2019-03-10 15:43:20,6.931160759514569
WM_2183,2018-11-16 16:43:20,3.919529283207112
WM_3438,2018-11-29 00:33:20,5.241508600215192
WM_36325,2019-08-23 10:03:20,3.1554512971145243
WM_8597,2019-01-07 16:23:20,5.5524230402238555
WM_31833,2019-07-19 14:33:20,5.172232293140846
WM_10149,2019-01-18 22:33:20,10.67267327959706
WM_38811,2019-09-11 22:23:20,8.297250512070606
WM_31073,2019-07-14 05:13:20,3.9909891750958275
WM_1314,2018-11-10 11:03:20,5.144383085068615
WM_28386,2019-06-24 20:03:20,8.536051214707001
WM_198,2018-10-30 06:33:20,9.474255065310276
WM_10525,2019-01-21 14:03:20,5.0005927405361685
WM_11900,2019-02-01 21:03:20,11.464681724953442
WM_18459,2019-03-27 07:03:20,3.743329956555817
WM_33737,2019-08-04 16:33:20,6.242091546985467
WM_1851,2018-11-14 08:03:20,2.4155793726746895
WM_21673,2019-05-05 04:43:20,4.567557132727371
WM_6566,2018-12-24 07:23:20,9.7123342232909
WM_36845,2019-08-27 01:53:20,3.100636770430352
WM_7916,2019-01-02 19:43:20,12.17136802475576
WM_27896,2019-06-21 06:43:20,5.839637615052736
WM_21392,2019-05-02 11:33:20,3.417168949573161
WM_27683,2019-06-19 18:13:20,4.496313297511314
WM_8769,2019-01-08 22:13:20,3.620535786291481
WM_30312,2019-07-08 17:53:20,5.237820291116773
WM_29472,2019-07-02 16:43:20,4.3341225943442545
WM_3189,2018-11-27 06:33:20,8.423601657777049
WM_18130,2019-03-24 20:13:20,6.231727612216222
WM_36279,2019-08-23 02:23:20,8.635816589671622
WM_28062,2019-06-22 12:03:20,5.080168866850181
WM_20790,2019-04-28 07:03:20,2.5402102855127513
WM_18167,2019-03-25 02:43:20,5.55783828973713
WM_1118,2018-11-08 18:03:20,14.990497229829002
WM_23657,2019-05-19 06:23:20,3.9211956424671204
WM_37530,2019-09-02 20:23:20,7.00916511724477
WM_29981,2019-07-06 08:03:20,3.9518704698598452
WM_40227,2019-09-22 20:43:20,7.438269507945229
WM_1525,2018-11-11 23:43:20,6.771366346092203
WM_2323,2018-11-17 16:13:20,3.1202169136484934
WM_19419,2019-04-07 21:43:20,6.8524857888081305
WM_18221,2019-03-25 13:43:20,4.076142420937151
WM_22827,2019-05-13 10:53:20,2.328032088211886
WM_37941,2019-09-05 16:53:20,5.238554785586829
WM_18696,2019-03-29 17:43:20,3.398270599406861
WM_39197,2019-09-14 22:33:20,7.47759320679297
WM_13378,2019-02-12 12:13:20,6.633238318615257
WM_29514,2019-07-02 23:53:20,7.869273456761343
WM_20666,2019-04-27 10:23:20,3.3388207143295685
WM_1354,2018-11-10 17:43:20,3.183268501894348
WM_39840,2019-09-19 10:03:20,3.274320494772694
WM_12741,2019-02-07 19:23:20,5.746002337799529
WM_11752,2019-01-31 20:03:20,10.873738517426455
WM_2001,2018-11-15 10:03:20,4.5213707384089075
WM_19586,2019-04-09 05:13:20,3.946665698039692
WM_25038,2019-05-29 23:23:20,5.775036742599216
WM_39554,2019-09-17 10:23:20,2.111828669580408
WM_12904,2019-02-08 23:03:20,6.279511659294923
WM_36694,2019-08-26 00:23:20,6.474040843782671
WM_34522,2019-08-10 06:23:20,3.6251032027536376
WM_8354,2019-01-05 22:33:20,10.190227990733392
WM_677,2018-11-05 06:43:20,2.500046621723439
WM_25764,2019-06-05 13:13:20,4.779541086640178
WM_16078,2019-03-06 10:13:20,9.493456094257626
WM_7290,2018-12-29 10:23:20,10.526976703292027
WM_18298,2019-03-26 04:13:20,2.9537135711462077
WM_22074,2019-05-07 23:43:20,6.563291963765231
WM_28715,2019-06-27 04:43:20,7.0584474525120005
WM_24669,2019-05-26 11:43:20,4.445167266567894
WM_27581,2019-06-18 21:13:20,7.395490520788809
WM_4217,2018-12-04 23:53:20,5.640503545154917
WM_1060,2018-11-08 08:03:20,2.829253260737689
WM_11788,2019-02-01 02:03:20,8.232912161296017
WM_5520,2018-12-16 11:03:20,7.855498761603709
WM_13297,2019-02-11 21:03:20,3.225326960519422
WM_14468,2019-02-20 15:33:20,8.571230265618269
WM_38965,2019-09-13 00:03:20,6.840002162304371
WM_33740,2019-08-04 17:03:20,5.493088696663496
WM_24325,2019-05-23 22:13:20,6.531975238716544
WM_7300,2018-12-29 12:03:20,9.6823207618258
WM_25751,2019-06-05 10:53:20,4.6945077888878375
WM_4599,2018-12-07 19:13:20,8.13817165409814
WM_13819,2019-02-15 19:23:20,9.504119093390665
WM_1400,2018-11-11 02:03:20,4.92952705781476
WM_5810,2018-12-18 13:03:20,8.21645116213859
WM_31877,2019-07-19 21:53:20,7.269350858920658
WM_6638,2018-12-24 19:43:20,10.305636868269055
WM_21861,2019-05-06 12:13:20,4.3925680611208975
WM_38854,2019-09-12 05:33:20,8.434228563625808
WM_35192,2019-08-14 23:03:20,6.830661617217011
WM_15524,2019-02-28 18:13:20,12.008010527242119
WM_39762,2019-09-18 21:03:20,7.773940161894142
WM_1677,2018-11-13 01:23:20,3.512898002048397
WM_30487,2019-07-10 01:03:20,7.704261764134425
WM_28108,2019-06-22 19:53:20,7.76979461988488
WM_1173,2018-11-09 04:33:20,3.306307497216612
WM_38104,2019-09-06 20:03:20,7.631867099594133
WM_33708,2019-08-04 11:43:20,5.063309053180358
WM_5710,2018-12-17 19:43:20,4.9836412235406256
WM_9131,2019-01-11 11:43:20,6.602636724124501
WM_27368,2019-06-17 08:33:20,2.944803664262685
WM_6290,2018-12-22 02:23:20,8.345176698561586
WM_39569,2019-09-17 12:53:20,4.539295165219257
WM_4462,2018-12-06 19:33:20,8.718211226398083
WM_18269,2019-03-25 23:23:20,3.07066342127306
WM_20718,2019-04-27 19:03:20,4.513055957094817
WM_9069,2019-01-11 01:23:20,7.3918283364798905
WM_40064,2019-09-21 17:33:20,8.290148731721526
WM_18319,2019-03-26 07:43:20,6.324242051465499
WM_19859,2019-04-17 16:13:20,5.061426084383317
WM_8317,2019-01-05 16:23:20,7.108943211162719
WM_37997,2019-09-06 02:13:20,6.626168692996357
WM_27496,2019-06-18 06:33:20,5.470047644355862
WM_35835,2019-08-20 00:13:20,5.58607713215328
WM_25495,2019-06-02 18:53:20,4.276479760863316
WM_6754,2018-12-25 15:03:20,13.030181160784295
WM_8914,2019-01-09 23:03:20,3.6226282162113055
WM_3385,2018-11-28 15:43:20,2.7955788290616823
WM_22206,2019-05-08 22:13:20,4.141073729899222
WM_18913,2019-04-03 21:33:20,3.260058782696819
WM_19326,2019-04-07 06:03:20,3.1716159605704104
WM_23644,2019-05-19 04:13:20,6.369587941262859
WM_9260,2019-01-12 09:23:20,2.633146617529117
WM_10714,2019-01-23 06:13:20,9.350863581060137
WM_16480,2019-03-09 07:23:20,7.893874411958428
WM_16011,2019-03-05 21:43:20,5.790368290634275
WM_5670,2018-12-17 13:03:20,6.567430412726705
WM_10261,2019-01-19 17:43:20,12.849664685177213
WM_13790,2019-02-15 14:33:20,8.83177258472503
WM_9508,2019-01-14 03:33:20,7.021442385004867
WM_22379,2019-05-10 04:13:20,3.002782732546147
WM_3630,2018-11-30 09:33:20,8.540105854884489
WM_10125,2019-01-18 18:13:20,11.435325607884302
WM_3133,2018-11-26 20:53:20,5.135801578362269
WM_18004,2019-03-23 21:13:20,5.686951425852085
WM_33780,2019-08-04 23:43:20,7.590701511315864
WM_9635,2019-01-15 01:43:20,9.369530453111622
WM_2136,2018-11-16 08:53:20,9.40791553537048
WM_34206,2019-08-08 00:53:20,6.204554396504115
WM_26358,2019-06-09 23:23:20,6.224503588218041
WM_40254,2019-09-23 01:13:20,7.410825236694394
WM_2076,2018-11-15 22:33:20,3.2079170779315036
WM_16588,2019-03-11 17:33:20,5.307124642677004
WM_9829,2019-01-16 12:13:20,7.820339815524739
WM_22649,2019-05-12 03:13:20,4.859755924877831
WM_22220,2019-05-09 00:33:20,3.666213361400593
WM_18785,2019-03-31 16:03:20,4.112795423573536
WM_6446,2018-12-23 10:53:20,10.394674426507663
WM_29059,2019-06-29 17:53:20,6.969268798441683
WM_19253,2019-04-06 14:53:20,3.111147869714684
WM_37900,2019-09-05 10:03:20,4.648605453253843
WM_25225,2019-05-31 13:13:20,3.932751090196895
WM_15766,2019-03-04 01:13:20,7.635552178428888
WM_34279,2019-08-08 13:13:20,2.5373342275765367
WM_9194,2019-01-11 22:13:20,7.275970916000066
WM_23326,2019-05-16 22:23:20,7.811416983844975
WM_23542,2019-05-18 10:33:20,3.5376347211919272
WM_12718,2019-02-07 15:33:20,6.434090986727726
WM_4399,2018-12-06 08:53:20,5.415527851034584
WM_23700,2019-05-19 13:33:20,5.515739602143086
WM_29570,2019-07-03 09:13:20,3.1738477538542655
WM_28486,2019-06-25 13:13:20,5.973453770867389
WM_36744,2019-08-26 08:43:20,2.6395673906380726
WM_10169,2019-01-19 02:03:20,10.67602137975679
WM_13102,2019-02-10 10:43:20,6.460799398158396
WM_18420,2019-03-27 00:33:20,3.507919134100569
WM_11345,2019-01-28 22:43:20,12.664647096261906
WM_20937,2019-04-29 07:33:20,1.714948360470972
WM_19732,2019-04-16 18:43:20,2.4416478530704806
WM_30163,2019-07-07 14:53:20,2.4736936650197574
WM_31465,2019-07-16 23:33:20,7.540492146484534
WM_34020,2019-08-06 16:43:20,5.068986299751263
WM_37916,2019-09-05 12:43:20,3.502306975336719
WM_25289,2019-06-01 01:33:20,3.7390791159909647
WM_10656,2019-01-22 19:33:20,10.975157065091924
WM_33961,2019-08-06 06:53:20,4.514672659739466
WM_38983,2019-09-13 10:53:20,2.8581518902046805
WM_29326,2019-07-01 15:43:20,6.520233607102528
WM_22058,2019-05-07 21:03:20,7.525206570352651
WM_23339,2019-05-17 00:33:20,7.535242515923587
WM_27964,2019-06-21 18:03:20,5.063652485053588
WM_5091,2018-12-11 09:13:20,7.993728648526382
WM_23620,2019-05-18 23:43:20,7.182112204176327
WM_36479,2019-08-24 12:13:20,4.994301698858013
WM_5455,2018-12-15 23:03:20,8.044773152736342
WM_33865,2019-08-05 14:23:20,7.648668990778637
WM_28900,2019-06-28 13:33:20,3.23423869021037
WM_23540,2019-05-18 10:13:20,3.267297934183688
WM_7584,2018-12-31 11:43:20,10.437439769177821
WM_36381,2019-08-23 19:53:20,5.156910073044386
WM_15008,2019-02-25 02:23:20,10.77781470324081
WM_39618,2019-09-17 21:03:20,7.784874452905661
WM_7827,2019-01-02 04:53:20,8.219476031135908
WM_8199,2019-01-04 20:43:20,7.092025844464547
WM_38431,2019-09-09 02:33:20,7.486440461855908
WM_4590,2018-12-07 17:43:20,8.560542734694332
WM_35422,2019-08-17 03:13:20,5.021231576246489
WM_17249,2019-03-18 06:53:20,6.625766132813705
WM_18803,2019-04-01 11:53:20,2.33880133023085
WM_21684,2019-05-05 06:33:20,4.270623599274678
WM_23629,2019-05-19 01:43:20,5.7652912499935205
WM_27869,2019-06-21 01:53:20,5.803475643233786
WM_36402,2019-08-23 23:23:20,9.410889146895066
WM_3283,2018-11-27 22:23:20,3.408939211121603
WM_15219,2019-02-26 14:33:20,10.742617774502724
WM_951,2018-11-07 09:03:20,3.5608925703513434
WM_19423,2019-04-07 22:23:20,6.283889750555849
WM_31350,2019-07-16 04:03:20,6.275203693652287
WM_21603,2019-05-04 16:53:20,4.207888402278159
WM_5135,2018-12-11 16:33:20,6.4874543752571014
WM_13209,2019-02-11 05:13:20,7.059319992018452
WM_25607,2019-06-03 17:03:20,3.7827051019113167
WM_16489,2019-03-09 09:53:20,6.592292142969675
WM_5693,2018-12-17 16:53:20,5.074646036710102
WM_21895,2019-05-06 17:53:20,5.125377047755688
WM_12507,2019-02-06 03:43:20,9.302663892896007
WM_14118,2019-02-17 23:23:20,4.553718048531458
WM_19475,2019-04-08 08:13:20,3.160622237355928
WM_28476,2019-06-25 11:33:20,5.7658177554370145
WM_25735,2019-06-05 08:13:20,4.563839674082407
WM_14038,2019-02-17 10:03:20,8.011505577523122
WM_6742,2018-12-25 13:03:20,10.737215224379923
WM_36701,2019-08-26 01:33:20,5.9881498928544925
WM_11056,2019-01-25 16:13:20,13.466709716581569
WM_36288,2019-08-23 03:53:20,6.6699891387359
WM_13272,2019-02-11 16:53:20,5.815034329462735
WM_7058,2018-12-27 19:43:20,12.33758628456824
WM_30370,2019-07-09 05:33:20,5.255831252922778
WM_6469,2018-12-23 14:43:20,12.151785250788215
WM_22864,2019-05-13 17:03:20,4.080935357440202
WM_25148,2019-05-30 23:13:20,4.365603524916259
WM_18198,2019-03-25 09:03:20,2.949807673140916
WM_10849,2019-01-24 05:23:20,11.276977944802844
WM_3926,2018-12-02 21:33:20,3.411559077288147
WM_5255,2018-12-12 15:03:20,9.021807399471736
WM_14329,2019-02-19 12:43:20,6.857425514417368
WM_16383,2019-03-08 14:23:20,7.315369289034592
WM_10580,2019-01-22 05:53:20,7.416757986583989
WM_33182,2019-07-31 17:43:20,3.563589493482537
WM_24480,2019-05-25 03:23:20,5.749498287475575
WM_15670,2019-03-01 18:43:20,12.822537013395038
WM_14649,2019-02-21 22:23:20,9.448106441012133
WM_5140,2018-12-11 17:23:20,5.826256357416568
WM_1159,2018-11-09 02:03:20,2.6274554345321586
WM_2555,2018-11-22 16:33:20,2.668512651714246
WM_24748,2019-05-27 19:23:20,6.018536667630098
WM_9617,2019-01-14 22:43:20,8.507282388795057
WM_13352,2019-02-12 06:43:20,9.292938962861133
WM_22245,2019-05-09 04:43:20,1.7485520080031796
WM_18952,2019-04-04 05:43:20,3.210930697299236
WM_3759,2018-12-01 12:33:20,5.472135843491049
WM_33280,2019-08-01 10:53:20,2.7885533076262803
WM_29249,2019-07-01 02:43:20,5.029106552841924
WM_5877,2018-12-19 01:13:20,8.644369462421427
WM_27688,2019-06-19 19:03:20,4.194884697555146
WM_23329,2019-05-16 22:53:20,7.27414155431663
WM_19710,2019-04-16 00:23:20,3.390789871604847
WM_811,2018-11-06 06:43:20,4.413768755674372
WM_34911,2019-08-13 00:13:20,6.65811506181876
WM_26510,2019-06-11 00:53:20,5.234068648507605
WM_37056,2019-08-28 13:03:20,3.111513981275179
WM_29373,2019-07-01 23:43:20,8.743466239813435
WM_39014,2019-09-13 16:03:20,2.512055145601675
WM_35453,2019-08-17 08:23:20,5.074510892952954
WM_36087,2019-08-21 18:13:20,4.666056961018974
WM_36999,2019-08-28 03:33:20,3.1533703194539604
WM_17478,2019-03-19 23:43:20,7.5062659556973035
WM_849,2018-11-06 13:43:20,3.1950908349339855
WM_18812,2019-04-01 13:23:20,2.3286906285224354
WM_24092,2019-05-22 06:53:20,4.172700703916141
WM_28983,2019-06-29 04:43:20,5.101012263229183
WM_27400,2019-06-17 13:53:20,4.640844612648313
WM_32614,2019-07-27 06:03:20,6.6614677603256585
WM_15065,2019-02-25 12:53:20,9.568770374766938
WM_30600,2019-07-10 20:03:20,5.029525278520921
WM_762,2018-11-05 22:33:20,3.014773190836655
WM_26413,2019-06-10 08:33:20,3.584544086340266
WM_25467,2019-06-02 13:53:20,3.708867019341847
WM_2771,2018-11-24 05:53:20,6.900090190719318
WM_35364,2019-08-16 17:33:20,6.180422667647452
WM_39420,2019-09-16 12:03:20,3.411865181348459
WM_39991,2019-09-21 05:23:20,5.595442120693092
WM_34422,2019-08-09 13:23:20,2.6608576780071984
WM_33518,2019-08-03 03:03:20,5.059810569322941
WM_8525,2019-01-07 04:23:20,9.780191136990332
WM_5621,2018-12-17 04:03:20,7.791569281469767
WM_35359,2019-08-16 16:43:20,5.202859143246423
WM_36285,2019-08-23 03:23:20,7.678857939266834
WM_13613,2019-02-14 04:43:20,8.714931995376588
WM_28019,2019-06-22 04:03:20,6.191414941531648
WM_28763,2019-06-27 12:53:20,2.5419617190518062
WM_4297,2018-12-05 13:23:20,7.9931532903682765
WM_25231,2019-05-31 14:23:20,3.9325158995511322
WM_30763,2019-07-12 00:43:20,8.668272534994797
WM_30850,2019-07-12 15:13:20,8.0999112834412
WM_1841,2018-11-14 06:23:20,3.572868465913606
WM_35181,2019-08-14 21:13:20,8.679075377547603
WM_21100,2019-04-30 10:43:20,2.6036256339934734
WM_34377,2019-08-09 05:43:20,4.771844932952454
WM_12208,2019-02-04 01:03:20,10.178293990069175
WM_38604,2019-09-10 11:53:20,3.21175459614242
WM_13154,2019-02-10 19:23:20,2.372557609456386
WM_5110,2018-12-11 12:23:20,10.787176220942294
WM_36021,2019-08-21 07:13:20,3.9460737353474595
WM_30137,2019-07-07 10:23:20,2.352437459270522
WM_4644,2018-12-08 02:53:20,9.147699484298904
WM_28693,2019-06-27 01:03:20,7.752531520439409
WM_39978,2019-09-21 03:13:20,5.928417779057197
WM_10075,2019-01-18 09:43:20,10.444242229481027
WM_36040,2019-08-21 10:23:20,3.33459137215722
WM_20067,2019-04-20 18:43:20,2.577488506718982
WM_35590,2019-08-18 07:13:20,4.852866746777735
WM_27541,2019-06-18 14:13:20,4.383961902150581
WM_3356,2018-11-28 10:53:20,5.735765543442131
WM_24729,2019-05-27 16:13:20,6.047696921580728
WM_36900,2019-08-27 11:03:20,3.1312603553573064
WM_10433,2019-01-20 22:43:20,9.315928080613926
WM_39664,2019-09-18 04:43:20,4.865814029197681
WM_33188,2019-07-31 18:53:20,4.993594210244671
WM_38793,2019-09-11 19:23:20,5.097105999183024
WM_20492,2019-04-26 02:53:20,5.629213925621828
WM_30070,2019-07-06 23:03:20,5.346151374866992
WM_9580,2019-01-14 16:33:20,8.77662417462331
WM_25651,2019-06-04 02:13:20,3.7978516426642526
WM_29782,2019-07-04 21:13:20,7.734237818653441
WM_2633,2018-11-23 06:03:20,9.345369936004627
WM_19126,2019-04-05 15:53:20,3.158296851938454
WM_33920,2019-08-05 23:43:20,7.046428034698353
WM_15615,2019-03-01 09:23:20,9.587503721720239
WM_29008,2019-06-29 09:13:20,4.854149126000774
WM_26706,2019-06-12 11:13:20,5.435031705582211
WM_36139,2019-08-22 02:53:20,7.500780866433691
WM_949,2018-11-07 08:43:20,3.3196745153846003
WM_30979,2019-07-13 13:03:20,5.617544395105462
WM_30202,2019-07-07 21:43:20,7.71352609269267
WM_1306,2018-11-10 09:43:20,5.3278773137196564
WM_28576,2019-06-26 04:53:20,5.88436143409514
WM_16086,2019-03-06 11:33:20,8.439307152212784
WM_15079,2019-02-25 15:13:20,11.905786067952048
WM_28543,2019-06-25 23:13:20,7.803973442575418
WM_4869,2018-12-09 17:33:20,6.42028333984292
WM_2730,2018-11-23 22:53:20,1.9628407840266218
WM_24412,2019-05-24 13:33:20,4.1078704419780925
WM_23124,2019-05-15 12:43:20,6.075125728404959
WM_12369,2019-02-05 04:13:20,10.03767040225587
WM_37220,2019-08-31 16:43:20,4.559145748145122
WM_7064,2018-12-27 20:43:20,9.777707370285164
WM_32804,2019-07-29 00:53:20,8.703861846451098
WM_13892,2019-02-16 07:43:20,7.875303388064672
WM_2423,2018-11-21 17:23:20,2.9598091598721723
WM_4292,2018-12-05 12:33:20,8.576712932403414
WM_14863,2019-02-23 17:03:20,7.636981803082119
WM_37691,2019-09-03 23:13:20,5.909773932036392
WM_29081,2019-06-29 21:43:20,7.843741281218266
WM_24585,2019-05-25 20:53:20,8.460874803169844
WM_37934,2019-09-05 15:43:20,3.9684628823533044
WM_33176,2019-07-31 16:43:20,3.0563789734332523
WM_24022,2019-05-21 19:13:20,5.714300209765268
WM_8139,2019-01-04 10:43:20,6.590582033633474
WM_16437,2019-03-08 23:33:20,5.341907298400848
WM_24940,2019-05-29 06:53:20,4.316304445697012
WM_30142,2019-07-07 11:13:20,2.792074915780643
WM_19985,2019-04-19 08:23:20,3.043564171861535
WM_12837,2019-02-08 11:53:20,8.0492252004029
WM_32053,2019-07-21 05:03:20,6.696780260575707
WM_560,2018-11-02 04:13:20,4.174589820057188
WM_9526,2019-01-14 06:43:20,4.295053696253828
WM_30781,2019-07-12 03:43:20,6.19159106035492
WM_31641,2019-07-18 06:03:20,6.129366284700421
WM_613,2018-11-04 17:03:20,3.2572330413806245
WM_93,2018-10-29 12:33:20,8.959760227767006
WM_32655,2019-07-27 13:03:20,7.78888962597082
WM_13020,2019-02-09 19:03:20,3.669161428232633
WM_36514,2019-08-24 18:03:20,4.853703615462642
WM_23514,2019-05-18 05:53:20,5.24363458591772
WM_31031,2019-07-13 21:43:20,7.512073371963797
WM_10813,2019-01-23 23:03:20,8.159183517830876
WM_8421,2019-01-06 10:23:20,8.9360442389165
WM_29856,2019-07-05 10:13:20,3.202462672119212
WM_7197,2018-12-28 18:53:20,12.81091167576152
WM_10431,2019-01-20 22:23:20,10.626735833754552
WM_30583,2019-07-10 17:13:20,3.6646285290585654
WM_6207,2018-12-21 08:13:20,10.025291910183261
WM_29085,2019-06-29 22:23:20,7.160871640604791
WM_22303,2019-05-09 14:23:20,4.4064767496091575
WM_13690,2019-02-14 17:43:20,6.16751827118809
WM_21369,2019-05-02 07:43:20,2.8008855020994616
WM_30139,2019-07-07 10:43:20,2.482564431944817
WM_25858,2019-06-06 05:23:20,4.801545363437892
WM_36033,2019-08-21 09:13:20,4.1258357332943
WM_2867,2018-11-24 21:53:20,4.364248770729301
WM_39693,2019-09-18 09:33:20,2.6513052974177205
WM_7894,2019-01-02 16:03:20,11.399961428676582
WM_6380,2018-12-22 17:33:20,9.757661252353795
WM_15262,2019-02-26 21:43:20,9.28001460003845
WM_15061,2019-02-25 12:13:20,9.148832946736805
WM_32795,2019-07-28 23:23:20,8.302195576388408
WM_21120,2019-04-30 14:03:20,2.4829826018223407
WM_21300,2019-05-01 20:13:20,4.294450527317634
WM_1608,2018-11-12 13:53:20,2.861132662641497
WM_26582,2019-06-11 13:03:20,4.073573965192368
WM_10899,2019-01-24 13:43:20,8.900772274626128
WM_25461,2019-06-02 12:53:20,4.647500465934095
WM_9855,2019-01-16 17:03:20,8.68236209029213
WM_6054,2018-12-20 06:43:20,10.522113001035878
WM_13882,2019-02-16 05:53:20,8.017355029167426
WM_6449,2018-12-23 11:23:20,12.050290607988295
WM_26314,2019-06-09 15:33:20,7.966078129303384
WM_20858,2019-04-28 18:23:20,1.6889484789977103
WM_22684,2019-05-12 09:03:20,3.9753265136500886
WM_24415,2019-05-24 14:03:20,3.545651782259278
WM_17113,2019-03-16 09:33:20,1.9034871277419452
WM_25483,2019-06-02 16:43:20,4.468385553431315
WM_3088,2018-11-26 13:23:20,5.089746862218716
WM_10532,2019-01-21 15:53:20,13.06309959145408
WM_6707,2018-12-25 07:13:20,9.486441417510573
WM_19404,2019-04-07 19:03:20,4.196455595395944
WM_17238,2019-03-18 05:03:20,4.364009502192532
WM_27206,2019-06-16 03:53:20,6.27693649291524
WM_5349,2018-12-15 04:53:20,4.4162355120002
WM_27880,2019-06-21 03:43:20,5.4683573058087145
WM_21048,2019-04-30 02:03:20,3.245402613360894
WM_25532,2019-06-03 02:13:20,4.18200627177991
WM_24605,2019-05-26 00:33:20,4.382926986287444
WM_25022,2019-05-29 20:43:20,5.826018068784584
WM_8753,2019-01-08 19:03:20,4.980405809954865
WM_35769,2019-08-19 13:13:20,3.166545557534993
WM_8442,2019-01-06 14:03:20,8.664728500610845
WM_6941,2018-12-26 22:53:20,10.7845032393962
WM_301,2018-10-31 07:43:20,9.189181645531422
WM_18676,2019-03-28 22:03:20,4.284787846535255
WM_17441,2019-03-19 16:53:20,6.942126271701136
WM_12023,2019-02-02 18:03:20,10.661340015268266
WM_8351,2019-01-05 22:03:20,9.110231830830065
WM_25492,2019-06-02 18:23:20,4.066838072163575
WM_32147,2019-07-21 21:03:20,8.401696595513783
WM_22168,2019-05-08 15:33:20,4.4047335423298195
WM_4076,2018-12-03 22:33:20,8.226764800236502
WM_36504,2019-08-24 16:23:20,3.3564669116394374
WM_33567,2019-08-03 11:43:20,5.077941251258335
WM_32191,2019-07-22 04:43:20,5.16374832721726
WM_6144,2018-12-20 21:43:20,12.041976167195408
WM_12533,2019-02-06 08:03:20,8.44517140769434
WM_1289,2018-11-10 06:53:20,2.7327899114870204
WM_30664,2019-07-11 07:53:20,4.456166596885442
